Wavelength_nm	Reactant_normalized	PSS_normalized_to_reactant	Reactant_reconstructed_M-1_cm-1	Reactant_lower_M-1_cm-1	Reactant_upper_M-1_cm-1	PSS_reconstructed_M-1_cm-1	Product_epsilon_M-1_cm-1	Product_epsilon_raw_M-1_cm-1	Product_lower_nonnegative_M-1_cm-1	Product_upper_nonnegative_M-1_cm-1	Product_error_lower_M-1_cm-1	Product_error_upper_M-1_cm-1
5.95596985e+02	1.96364647e-04	3.79611872e-04	2.95057559e+00	2.91403545e+00	2.98711573e+00	5.70404877e+00	6.52651479e+00	6.52651479e+00	6.40041233e+00	6.65497415e+00	1.26102457e-01	1.28459360e-01
5.96179199e+02	1.96996169e-04	3.25894442e-04	2.96006484e+00	2.92340718e+00	2.99672250e+00	4.89689056e+00	5.47542292e+00	5.47542292e+00	5.37576607e+00	5.57673765e+00	9.96568539e-02	1.01314727e-01
5.96761353e+02	1.89598107e-04	2.80698540e-04	2.84890155e+00	2.81362055e+00	2.88418256e+00	4.21777684e+00	4.62666167e+00	4.62666167e+00	4.54685521e+00	4.70763985e+00	7.98064570e-02	8.09781794e-02
5.97343506e+02	2.14954856e-04	2.72961483e-04	3.22991212e+00	3.18991265e+00	3.26991159e+00	4.10151981e+00	4.36187016e+00	4.36187016e+00	4.29351988e+00	4.43096652e+00	6.83502799e-02	6.90963539e-02
5.97925598e+02	2.02362649e-04	2.42185784e-04	3.04070158e+00	3.00304531e+00	3.07835785e+00	3.63908410e+00	3.81782173e+00	3.81782173e+00	3.76070185e+00	3.87545381e+00	5.71198783e-02	5.76320786e-02
5.98507690e+02	7.14583124e-05	1.33878869e-04	1.07373275e+00	1.06043557e+00	1.08702994e+00	2.01166417e+00	2.29182550e+00	2.29182550e+00	2.24802019e+00	2.33643366e+00	4.38053112e-02	4.46081566e-02
5.99089661e+02	-2.74509194e-05	9.43059366e-05	-4.12477572e-01	-4.17585724e-01	-4.07369419e-01	1.41704120e+00	1.96352083e+00	1.96352083e+00	1.90912017e+00	2.01948752e+00	5.44006656e-02	5.59666872e-02
5.99671692e+02	-2.92791172e-05	1.59506905e-04	-4.39948076e-01	-4.45396425e-01	-4.34499727e-01	2.39675109e+00	3.24407681e+00	3.24407681e+00	3.15725576e+00	3.33332602e+00	8.68210591e-02	8.92492015e-02
6.00253601e+02	-1.40951427e-05	1.59631290e-04	-2.11793644e-01	-2.14416512e-01	-2.09170776e-01	2.39862009e+00	3.17835407e+00	3.17835407e+00	3.09606792e+00	3.26287466e+00	8.22861466e-02	8.45205943e-02
6.00835571e+02	-1.18989123e-05	1.28345755e-04	-1.78793082e-01	-1.81007268e-01	-1.76578895e-01	1.92852358e+00	2.55798180e+00	2.55798180e+00	2.49165123e+00	2.62611618e+00	6.63305726e-02	6.81343821e-02
6.01417419e+02	-3.91306623e-05	1.24394003e-04	-5.87977413e-01	-5.95258968e-01	-5.80695858e-01	1.86914455e+00	2.60309007e+00	2.60309007e+00	2.53044874e+00	2.67783464e+00	7.26413328e-02	7.47445667e-02
6.01999268e+02	-7.30247242e-05	6.49926822e-05	-1.09726966e+00	-1.11085833e+00	-1.08368099e+00	9.76580178e-01	1.59604182e+00	1.59604182e+00	1.54217430e+00	1.65168449e+00	5.38675151e-02	5.56426778e-02
6.02581055e+02	-7.15987699e-06	1.12436056e-04	-1.07584327e-01	-1.08916659e-01	-1.06251994e-01	1.68946442e+00	2.22624521e+00	2.22624521e+00	2.16912488e+00	2.28490377e+00	5.71203321e-02	5.86585601e-02
6.03162842e+02	6.55004282e-05	1.11968251e-04	9.84209570e-01	9.72021046e-01	9.96398093e-01	1.68243517e+00	1.89099606e+00	1.89099606e+00	1.85609633e+00	1.92649346e+00	3.48997305e-02	3.54973938e-02
6.03744568e+02	1.16704297e-04	7.06797669e-05	1.75359901e+00	1.73188231e+00	1.77531571e+00	1.06203432e+00	8.55463054e-01	8.55463054e-01	8.33197709e-01	8.77714332e-01	2.22653456e-02	2.22512777e-02
6.04326294e+02	2.43083832e-04	9.86279962e-05	3.65257817e+00	3.60734437e+00	3.69781196e+00	1.48198448e+00	8.33625320e-01	8.33625320e-01	7.86669502e-01	8.80536984e-01	4.69558180e-02	4.69116635e-02
6.04907959e+02	2.82258186e-04	5.05375306e-05	4.24121209e+00	4.18868861e+00	4.29373557e+00	7.59377039e-01	0.00000000e+00	-2.80651611e-01	0.00000000e+00	0.00000000e+00	2.80651611e-01	2.80651611e-01
6.05489563e+02	2.35893729e-04	4.23957053e-05	3.54453966e+00	3.50064382e+00	3.58843550e+00	6.37037955e-01	0.00000000e+00	-2.31436579e-01	0.00000000e+00	0.00000000e+00	2.31436579e-01	2.31436579e-01
6.06071167e+02	7.53031070e-05	4.78701745e-05	1.13150464e+00	1.11749201e+00	1.14551728e+00	7.19297341e-01	5.96170485e-01	5.96170485e-01	5.81830828e-01	6.10501758e-01	1.43396575e-02	1.43312723e-02
6.06652710e+02	-7.36547543e-05	-3.81719809e-06	-1.10673649e+00	-1.12044240e+00	-1.09303059e+00	-5.73572265e-02	2.56093723e-01	2.56093723e-01	2.35666434e-01	2.77419253e-01	2.04272888e-02	2.13255308e-02
6.07234192e+02	-1.28421599e-04	3.27223613e-05	-1.92966321e+00	-1.95356030e+00	-1.90576612e+00	4.91686269e-01	1.21494650e+00	1.21494650e+00	1.16008428e+00	1.27188134e+00	5.48622251e-02	5.69348387e-02
6.07815674e+02	-2.36270960e-04	-2.28799132e-05	-3.55020794e+00	-3.59417397e+00	-3.50624190e+00	-3.43793623e-01	6.13966496e-01	6.13966496e-01	5.53637385e-01	6.77040216e-01	6.03291109e-02	6.30737200e-02
6.08397095e+02	-3.20957450e-04	-1.27579006e-04	-4.82270731e+00	-4.88243207e+00	-4.76298255e+00	-1.91700241e+00	0.00000000e+00	-1.04906458e+00	0.00000000e+00	0.00000000e+00	1.04906458e+00	1.04906458e+00
6.08978516e+02	-2.60671543e-04	-1.23687670e-04	-3.91685115e+00	-3.96535772e+00	-3.86834458e+00	-1.85853119e+00	0.00000000e+00	-1.24370835e+00	0.00000000e+00	0.00000000e+00	1.24370835e+00	1.24370835e+00
6.09559875e+02	-1.83531896e-04	-1.32059526e-04	-2.75775065e+00	-2.79190283e+00	-2.72359846e+00	-1.98432671e+00	0.00000000e+00	-1.75330397e+00	0.00000000e+00	0.00000000e+00	1.75330397e+00	1.75330397e+00
6.10141174e+02	4.50583691e-06	-1.04699347e-05	6.77047148e-02	6.68662547e-02	6.85431750e-02	-1.57321260e-01	0.00000000e+00	-2.24536811e-01	0.00000000e+00	0.00000000e+00	2.24536811e-01	2.24536811e-01
6.10722473e+02	4.51204875e-05	1.33265116e-05	6.77980539e-01	6.69584379e-01	6.86376700e-01	2.00244190e-01	5.75437225e-02	5.75437225e-02	4.87685537e-02	6.63091732e-02	8.77516884e-03	8.76545068e-03
6.11303772e+02	1.63773894e-04	4.05716641e-05	2.46086688e+00	2.43039132e+00	2.49134243e+00	6.09629909e-01	5.66630221e-02	5.66630221e-02	2.47188029e-02	8.85695833e-02	3.19442193e-02	3.19065612e-02
6.11884949e+02	1.20046470e-04	-1.15065085e-05	1.80381851e+00	1.78147989e+00	1.82615713e+00	-1.72896821e-01	0.00000000e+00	-7.63344258e-01	0.00000000e+00	0.00000000e+00	7.63344258e-01	7.63344258e-01
6.12466125e+02	1.09343946e-04	5.15338274e-05	1.64300235e+00	1.62265529e+00	1.66334942e+00	7.74347398e-01	5.14879035e-01	5.14879035e-01	4.93842833e-01	5.35897566e-01	2.10362016e-02	2.10185314e-02
6.13047302e+02	1.41190333e-04	9.89830124e-05	2.12152624e+00	2.09525311e+00	2.14779938e+00	1.48731895e+00	1.29788041e+00	1.29788041e+00	1.27110413e+00	1.32464379e+00	2.67762792e-02	2.67633781e-02
6.13628418e+02	2.06559692e-04	1.83077541e-04	3.10376637e+00	3.06532910e+00	3.14220364e+00	2.75092351e+00	2.64552888e+00	2.64552888e+00	2.60681169e+00	2.68423890e+00	3.87171943e-02	3.87100168e-02
6.14209473e+02	3.34175861e-04	2.56751540e-04	5.02132719e+00	4.95914270e+00	5.08351167e+00	3.85794918e+00	3.51044665e+00	3.51044665e+00	3.44733921e+00	3.57353043e+00	6.31074392e-02	6.30837736e-02
6.14790466e+02	4.80388639e-04	4.00533612e-04	7.21832068e+00	7.12892847e+00	7.30771289e+00	6.01841889e+00	5.66000666e+00	5.66000666e+00	5.56966252e+00	5.75032640e+00	9.03441428e-02	9.03197343e-02
6.15371521e+02	4.79561899e-04	4.19561589e-04	7.20589809e+00	7.11665972e+00	7.29513646e+00	6.30433331e+00	6.03503474e+00	6.03503474e+00	5.94508112e+00	6.12497001e+00	8.99536172e-02	8.99352775e-02
6.15952454e+02	4.46498054e-04	4.52774195e-04	6.70908069e+00	6.62599494e+00	6.79216643e+00	6.80338600e+00	6.83155511e+00	6.83155511e+00	6.74540190e+00	6.91778905e+00	8.61532169e-02	8.62339398e-02
6.16533386e+02	3.56355353e-04	4.18245212e-04	5.35459628e+00	5.28828457e+00	5.42090799e+00	6.28455342e+00	6.56233282e+00	6.56233282e+00	6.46577237e+00	6.65968930e+00	9.65604581e-02	9.73564777e-02
6.17114258e+02	3.15870455e-04	4.90030602e-04	4.74627012e+00	4.68749196e+00	4.80504828e+00	7.36320085e+00	8.14488145e+00	8.14488145e+00	8.00098230e+00	8.29102063e+00	1.43899148e-01	1.46139175e-01
6.17695068e+02	1.64185160e-04	3.49091885e-04	2.46704655e+00	2.43649447e+00	2.49759864e+00	5.24545539e+00	6.07536972e+00	6.07536972e+00	5.95444424e+00	6.19867345e+00	1.20925481e-01	1.23303729e-01
6.18275879e+02	-3.40588220e-05	5.75028994e-05	-5.11767930e-01	-5.18105701e-01	-5.05430158e-01	8.64038685e-01	1.27499391e+00	1.27499391e+00	1.23658077e+00	1.31458470e+00	3.84131362e-02	3.95907917e-02
6.18856689e+02	-1.49536352e-04	-1.83788539e-04	-2.24693353e+00	-2.27475972e+00	-2.21910735e+00	-2.76160696e+00	0.00000000e+00	-2.91534058e+00	0.00000000e+00	0.00000000e+00	2.91534058e+00	2.91534058e+00
6.19437439e+02	-2.59167534e-04	-3.64590326e-04	-3.89425191e+00	-3.94247861e+00	-3.84602521e+00	-5.47833500e+00	0.00000000e+00	-5.95150268e+00	0.00000000e+00	0.00000000e+00	5.95150268e+00	5.95150268e+00
6.20018127e+02	-3.01987111e-04	-3.97564631e-04	-4.53765896e+00	-4.59385366e+00	-4.48146426e+00	-5.97380698e+00	0.00000000e+00	-6.40278626e+00	0.00000000e+00	0.00000000e+00	6.40278626e+00	6.40278626e+00
6.20598755e+02	-3.98882746e-04	-3.89628419e-04	-5.99361298e+00	-6.06783832e+00	-5.91938763e+00	-5.85455743e+00	0.00000000e+00	-5.81302135e+00	0.00000000e+00	0.00000000e+00	5.81302135e+00	5.81302135e+00
6.21179382e+02	-3.86369318e-04	-3.40471647e-04	-5.80558618e+00	-5.87748298e+00	-5.73368937e+00	-5.11592768e+00	0.00000000e+00	-4.90992579e+00	0.00000000e+00	0.00000000e+00	4.90992579e+00	4.90992579e+00
6.21760010e+02	-3.94586079e-04	-2.08431269e-04	-5.92905124e+00	-6.00247704e+00	-5.85562544e+00	-3.13188868e+00	0.00000000e+00	-2.29637259e+00	0.00000000e+00	0.00000000e+00	2.29637259e+00	2.29637259e+00
6.22340515e+02	-3.97038493e-04	-1.47093915e-04	-5.96590123e+00	-6.03978338e+00	-5.89201907e+00	-2.21023347e+00	0.00000000e+00	-1.08841063e+00	0.00000000e+00	0.00000000e+00	1.08841063e+00	1.08841063e+00
6.22921021e+02	-3.70293098e-04	-1.74836002e-04	-5.56402487e+00	-5.63293016e+00	-5.49511958e+00	-2.62708613e+00	0.00000000e+00	-1.74981872e+00	0.00000000e+00	0.00000000e+00	1.74981872e+00	1.74981872e+00
6.23501526e+02	-3.04905443e-04	-1.17451143e-04	-4.58150981e+00	-4.63824756e+00	-4.52477206e+00	-1.76482111e+00	0.00000000e+00	-9.23472543e-01	0.00000000e+00	0.00000000e+00	9.23472543e-01	9.23472543e-01
6.24081970e+02	-2.61381031e-04	-5.53979835e-05	-3.92751191e+00	-3.97615051e+00	-3.87887332e+00	-8.32410215e-01	9.21006816e-02	9.21006816e-02	4.00647997e-02	1.46785892e-01	5.20358818e-02	5.46852101e-02
6.24662354e+02	-2.23505686e-04	-2.43032994e-05	-3.35839690e+00	-3.39998754e+00	-3.31680627e+00	-3.65181427e-01	5.28895923e-01	5.28895923e-01	4.73126136e-01	5.87227827e-01	5.57697871e-02	5.83319034e-02
6.25242737e+02	-2.51996506e-04	-5.82040744e-05	-3.78650002e+00	-3.83339231e+00	-3.73960772e+00	-8.74574543e-01	0.00000000e+00	-4.77862292e-03	0.00000000e+00	4.55379155e-02	4.77862292e-03	5.03165384e-02
6.25823059e+02	-1.77674268e-04	-5.73893277e-05	-2.66973391e+00	-2.70279609e+00	-2.63667173e+00	-8.62332157e-01	0.00000000e+00	-3.22458904e-01	0.00000000e+00	0.00000000e+00	3.22458904e-01	3.22458904e-01
6.26403320e+02	-1.16822709e-04	-3.96483153e-05	-1.75537826e+00	-1.77711699e+00	-1.73363953e+00	-5.95755668e-01	0.00000000e+00	-2.49374893e-01	0.00000000e+00	0.00000000e+00	2.49374893e-01	2.49374893e-01
6.26983582e+02	-4.51785775e-05	-3.97188256e-05	-6.78853400e-01	-6.87260370e-01	-6.70446430e-01	-5.96815155e-01	0.00000000e+00	-5.72310225e-01	0.00000000e+00	0.00000000e+00	5.72310225e-01	5.72310225e-01
6.27563782e+02	4.28413864e-05	4.54517452e-05	6.43734761e-01	6.35762703e-01	6.51706820e-01	6.82958018e-01	6.94674055e-01	6.94674055e-01	6.85426181e-01	7.03955504e-01	9.24787443e-03	9.28144854e-03
6.28143982e+02	1.22017942e-04	1.36991704e-04	1.83344185e+00	1.81073637e+00	1.85614733e+00	2.05843763e+00	2.12564416e+00	2.12564416e+00	2.09562023e+00	2.15586067e+00	3.00239227e-02	3.02165134e-02
6.28724121e+02	1.55564924e-04	1.33043187e-04	2.33751886e+00	2.30857086e+00	2.36646687e+00	1.99910720e+00	1.89802320e+00	1.89802320e+00	1.86880672e+00	1.92723280e+00	2.92164805e-02	2.92095965e-02
6.29304199e+02	1.21265885e-04	1.65711139e-05	1.82214143e+00	1.79957590e+00	1.84470697e+00	2.48997592e-01	0.00000000e+00	-2.20902516e-01	0.00000000e+00	0.00000000e+00	2.20902516e-01	2.20902516e-01
6.29884277e+02	6.34092304e-05	-5.85122358e-05	9.52787228e-01	9.40987841e-01	9.64586615e-01	-8.79204977e-01	0.00000000e+00	-1.42642343e+00	0.00000000e+00	0.00000000e+00	1.42642343e+00	1.42642343e+00
6.30464294e+02	5.13493570e-05	-1.26839494e-04	7.71575545e-01	7.62020297e-01	7.81130793e-01	-1.90589050e+00	0.00000000e+00	-2.70565308e+00	0.00000000e+00	0.00000000e+00	2.70565308e+00	2.70565308e+00
6.31044250e+02	-1.16567161e-06	-1.90209364e-04	-1.75153840e-02	-1.77322958e-02	-1.72984722e-02	-2.85808630e+00	0.00000000e+00	-3.70656852e+00	0.00000000e+00	0.00000000e+00	3.70656852e+00	3.70656852e+00
6.31624207e+02	-4.91138117e-05	-2.29503366e-04	-7.37984237e-01	-7.47123488e-01	-7.28844986e-01	-3.44851805e+00	0.00000000e+00	-4.25815802e+00	0.00000000e+00	0.00000000e+00	4.25815802e+00	4.25815802e+00
6.32204163e+02	-1.28150471e-05	-1.07792427e-04	-1.92558925e-01	-1.94943589e-01	-1.90174261e-01	-1.61968924e+00	0.00000000e+00	-2.04597492e+00	0.00000000e+00	0.00000000e+00	2.04597492e+00	2.04597492e+00
6.32783997e+02	9.32743278e-06	-7.91190680e-05	1.40154024e-01	1.38418347e-01	1.41889702e-01	-1.18884328e+00	0.00000000e+00	-1.58581650e+00	0.00000000e+00	0.00000000e+00	1.58581650e+00	1.58581650e+00
6.33363831e+02	-2.34261498e-05	-1.59157880e-04	-3.52001375e-01	-3.56360586e-01	-3.47642165e-01	-2.39150664e+00	0.00000000e+00	-3.00070951e+00	0.00000000e+00	0.00000000e+00	3.00070951e+00	3.00070951e+00
6.33943665e+02	-4.52088833e-05	-2.26621231e-04	-6.79308774e-01	-6.87721384e-01	-6.70896165e-01	-3.40521108e+00	0.00000000e+00	-4.21944164e+00	0.00000000e+00	0.00000000e+00	4.21944164e+00	4.21944164e+00
6.34523376e+02	-7.86646359e-05	-3.08001061e-04	-1.18201498e+00	-1.19665314e+00	-1.16737682e+00	-4.62802459e+00	0.00000000e+00	-5.65735213e+00	0.00000000e+00	0.00000000e+00	5.65735213e+00	5.65735213e+00
6.35103149e+02	-8.73106277e-05	-3.27582965e-04	-1.31192967e+00	-1.32817671e+00	-1.29568264e+00	-4.92226231e+00	0.00000000e+00	-6.00067336e+00	0.00000000e+00	0.00000000e+00	6.00067336e+00	6.00067336e+00
6.35682800e+02	-3.34698728e-05	-2.32246577e-04	-5.02918379e-01	-5.09146557e-01	-4.96690201e-01	-3.48973754e+00	0.00000000e+00	-4.38190431e+00	0.00000000e+00	0.00000000e+00	4.38190431e+00	4.38190431e+00
6.36262451e+02	6.30727382e-05	-6.91964675e-05	9.47731095e-01	9.35994323e-01	9.59467866e-01	-1.03974626e+00	0.00000000e+00	-1.63340833e+00	0.00000000e+00	0.00000000e+00	1.63340833e+00	1.63340833e+00
6.36842041e+02	1.47852392e-04	1.19628505e-04	2.22163035e+00	2.19411752e+00	2.24914318e+00	1.79753816e+00	1.67086127e+00	1.67086127e+00	1.64301199e+00	1.69870193e+00	2.78492826e-02	2.78406557e-02
6.37421631e+02	9.95222724e-05	1.63238646e-04	1.49542187e+00	1.47690246e+00	1.51394129e+00	2.45282423e+00	2.73880156e+00	2.73880156e+00	2.68914068e+00	2.78928194e+00	4.96608719e-02	5.04803840e-02
6.38001160e+02	3.59815998e-05	1.29006157e-04	5.40659593e-01	5.33964025e-01	5.47355161e-01	1.93844678e+00	2.35596763e+00	2.35596763e+00	2.30380619e+00	2.40932554e+00	5.21614383e-02	5.33579085e-02
6.38580688e+02	-4.01330699e-05	5.81353424e-05	-6.03039592e-01	-6.10507679e-01	-5.95571506e-01	8.73541775e-01	1.31459855e+00	1.31459855e+00	1.27403782e+00	1.35642319e+00	4.05607250e-02	4.18246411e-02
6.39160156e+02	-1.60787528e-04	-7.97212184e-05	-2.41599373e+00	-2.44591357e+00	-2.38607389e+00	-1.19789119e+00	0.00000000e+00	-8.34042383e-01	0.00000000e+00	0.00000000e+00	8.34042383e-01	8.34042383e-01
6.39739563e+02	-2.26470697e-04	-1.14490205e-04	-3.40294916e+00	-3.44509153e+00	-3.36080679e+00	-1.72033006e+00	0.00000000e+00	-1.21772954e+00	0.00000000e+00	0.00000000e+00	1.21772954e+00	1.21772954e+00
6.40318909e+02	-2.24640911e-04	-7.22627630e-05	-3.37545479e+00	-3.41725667e+00	-3.33365291e+00	-1.08582043e+00	0.00000000e+00	-4.01903669e-01	0.00000000e+00	0.00000000e+00	4.01903669e-01	4.01903669e-01
6.40898254e+02	-1.73816832e-04	2.87151614e-06	-2.61177208e+00	-2.64411645e+00	-2.57942770e+00	4.31474076e-02	8.36175306e-01	8.36175306e-01	7.82163027e-01	8.92460128e-01	5.40122785e-02	5.62848220e-02
6.41477600e+02	-1.09718059e-04	4.29997580e-05	-1.64862378e+00	-1.66904046e+00	-1.62820710e+00	6.46114453e-01	1.33155574e+00	1.33155574e+00	1.27733139e+00	1.38774433e+00	5.42243497e-02	5.61885872e-02
6.42056885e+02	-8.00363560e-05	-3.99584151e-05	-1.20262645e+00	-1.21751987e+00	-1.18773304e+00	-6.00415228e-01	0.00000000e+00	-4.20533953e-01	0.00000000e+00	0.00000000e+00	4.20533953e-01	4.20533953e-01
6.42636108e+02	-5.98418457e-05	-1.33144403e-04	-8.99183698e-01	-9.10319255e-01	-8.88048142e-01	-2.00062807e+00	0.00000000e+00	-2.32963093e+00	0.00000000e+00	0.00000000e+00	2.32963093e+00	2.32963093e+00
6.43215271e+02	-1.11318696e-04	-1.77032567e-04	-1.67267496e+00	-1.69338949e+00	-1.65196043e+00	-2.66009171e+00	0.00000000e+00	-2.95503438e+00	0.00000000e+00	0.00000000e+00	2.95503438e+00	2.95503438e+00
6.43794434e+02	-1.94820634e-04	-2.11036813e-04	-2.92737524e+00	-2.96362807e+00	-2.89112242e+00	-3.17103959e+00	0.00000000e+00	-3.24382245e+00	0.00000000e+00	0.00000000e+00	3.24382245e+00	3.24382245e+00
6.44373535e+02	-2.80440867e-04	-1.45108772e-04	-4.21390505e+00	-4.26609036e+00	-4.16171974e+00	-2.18040471e+00	0.00000000e+00	-1.57299551e+00	0.00000000e+00	0.00000000e+00	1.57299551e+00	1.57299551e+00
6.44952637e+02	-3.54566770e-04	-5.62342708e-05	-5.32772103e+00	-5.39369991e+00	-5.26174214e+00	-8.44976270e-01	4.94025411e-01	4.94025411e-01	4.14193909e-01	5.77694028e-01	7.98315019e-02	8.36686174e-02
6.45531677e+02	-4.03364283e-04	3.09955339e-05	-6.06095255e+00	-6.13601183e+00	-5.98589327e+00	4.65738957e-01	2.41527019e+00	2.41527019e+00	2.27803555e+00	2.55809150e+00	1.37234633e-01	1.42821315e-01
6.46110657e+02	-4.01871368e-04	5.57621117e-05	-6.03852001e+00	-6.11330148e+00	-5.96373854e+00	8.37881606e-01	2.89187170e+00	2.89187170e+00	2.74298423e+00	3.04664520e+00	1.48887472e-01	1.54773497e-01
6.46689636e+02	-3.83217738e-04	-3.91117244e-05	-5.75823052e+00	-5.82954087e+00	-5.68692018e+00	-5.87692852e-01	9.56753466e-01	9.56753466e-01	8.59881562e-01	1.05805122e+00	9.68719040e-02	1.01297753e-01
6.47268555e+02	-2.44055956e-04	-3.77327244e-05	-3.66718530e+00	-3.71259999e+00	-3.62177061e+00	-5.66971996e-01	3.59065744e-01	3.59065744e-01	3.03639693e-01	4.17145499e-01	5.54260509e-02	5.80797547e-02
6.47847473e+02	-3.94033432e-05	6.19671138e-05	-5.92074717e-01	-5.99407014e-01	-5.84742421e-01	9.31117981e-01	1.38609762e+00	1.38609762e+00	1.34388498e+00	1.42961408e+00	4.22126431e-02	4.35164573e-02
6.48426331e+02	1.16464657e-04	1.06280791e-04	1.74999818e+00	1.72832608e+00	1.77167029e+00	1.59697539e+00	1.55126728e+00	1.55126728e+00	1.52947377e+00	1.57305767e+00	2.17935046e-02	2.17903918e-02
6.49005127e+02	2.12693321e-04	1.41613806e-04	3.19593028e+00	3.15635165e+00	3.23550892e+00	2.12788934e+00	1.80886413e+00	1.80886413e+00	1.76843817e+00	1.84926836e+00	4.04259557e-02	4.04042295e-02
6.49583923e+02	2.80524214e-04	1.78442139e-04	4.21515743e+00	4.16295661e+00	4.26735825e+00	2.68127195e+00	2.22309836e+00	2.22309836e+00	2.16968065e+00	2.27648487e+00	5.34177132e-02	5.33865107e-02
6.50162659e+02	2.56262897e-04	2.20657051e-04	3.85060683e+00	3.80292063e+00	3.89829302e+00	3.31559330e+00	3.15578406e+00	3.15578406e+00	3.10767342e+00	3.20388383e+00	4.81106447e-02	4.80997614e-02
6.50741333e+02	1.10131682e-04	1.67782020e-04	1.65483889e+00	1.63434524e+00	1.67533253e+00	2.52109297e+00	2.77984420e+00	2.77984420e+00	2.73117388e+00	2.82925601e+00	4.86703212e-02	4.94118126e-02
6.51320007e+02	-1.61246568e-04	1.49201954e-05	-2.42289127e+00	-2.45289653e+00	-2.39288601e+00	2.24190887e-01	1.01487777e+00	1.01487777e+00	9.58781298e-01	1.07324007e+00	5.60964672e-02	5.83623022e-02
6.51898621e+02	-3.32890782e-04	-1.09919284e-04	-5.00201759e+00	-5.06396294e+00	-4.94007223e+00	-1.65164740e+00	0.00000000e+00	-6.50887471e-01	0.00000000e+00	0.00000000e+00	6.50887471e-01	6.50887471e-01
6.52477234e+02	-3.57783508e-04	-1.99684734e-04	-5.37605573e+00	-5.44263320e+00	-5.30947827e+00	-3.00046323e+00	0.00000000e+00	-2.29087067e+00	0.00000000e+00	0.00000000e+00	2.29087067e+00	2.29087067e+00
6.53055725e+02	-3.52056260e-04	-2.95808456e-04	-5.28999810e+00	-5.35550982e+00	-5.22448637e+00	-4.44481848e+00	0.00000000e+00	-4.19236223e+00	0.00000000e+00	0.00000000e+00	4.19236223e+00	4.19236223e+00
6.53634277e+02	-2.66580093e-04	-3.25626835e-04	-4.00563304e+00	-4.05523909e+00	-3.95602698e+00	-4.89286949e+00	0.00000000e+00	-5.15788817e+00	0.00000000e+00	0.00000000e+00	5.15788817e+00	5.15788817e+00
6.54212708e+02	-5.11295631e-05	-2.23513199e-04	-7.68272921e-01	-7.77787269e-01	-7.58758573e-01	-3.35850980e+00	0.00000000e+00	-4.13221691e+00	0.00000000e+00	0.00000000e+00	4.13221691e+00	4.13221691e+00
6.54791138e+02	1.64854312e-04	-5.02071469e-05	2.47710123e+00	2.44642463e+00	2.50777783e+00	-7.54412694e-01	0.00000000e+00	-1.71967010e+00	0.00000000e+00	0.00000000e+00	1.71967010e+00	1.71967010e+00
6.55369568e+02	2.11963775e-04	8.43484211e-05	3.18496812e+00	3.14552524e+00	3.22441099e+00	1.26741955e+00	6.94645303e-01	6.94645303e-01	6.53681153e-01	7.35570446e-01	4.09641496e-02	4.09251427e-02
6.55947876e+02	7.41809862e-05	1.35657130e-04	1.11464365e+00	1.10083982e+00	1.12844748e+00	2.03838431e+00	2.31430685e+00	2.31430685e+00	2.27045647e+00	2.35894792e+00	4.38503715e-02	4.46410700e-02
6.56526245e+02	-6.64575961e-05	1.46452592e-04	-9.98591976e-01	-1.01095861e+00	-9.86225340e-01	2.20059695e+00	3.15619884e+00	3.15619884e+00	3.06450535e+00	3.25063075e+00	9.16934888e-02	9.44319132e-02
6.57104492e+02	-8.93283557e-05	1.43321982e-04	-1.34224806e+00	-1.35887056e+00	-1.32562556e+00	2.15355639e+00	3.19775772e+00	3.19775772e+00	3.10067207e+00	3.29783569e+00	9.70856499e-02	1.00077970e-01
6.57682739e+02	-3.37409611e-05	1.57975903e-04	-5.06991752e-01	-5.13270375e-01	-5.00713129e-01	2.37374624e+00	3.23422642e+00	3.23422642e+00	3.14680319e+00	3.32411550e+00	8.74232379e-02	8.98890763e-02
6.58260925e+02	8.69857508e-05	2.46178829e-04	1.30704807e+00	1.29086149e+00	1.32323465e+00	3.69908359e+00	4.41358771e+00	4.41358771e+00	4.31959531e+00	4.50962763e+00	9.39923978e-02	9.60399194e-02
6.58839111e+02	2.36681281e-04	3.32752545e-04	3.55637343e+00	3.51233104e+00	3.60041581e+00	4.99994043e+00	5.43113577e+00	5.43113577e+00	5.34013843e+00	5.52336877e+00	9.09973402e-02	9.22329969e-02
6.59417236e+02	3.14904509e-04	3.34360759e-04	4.73175581e+00	4.67315740e+00	4.79035422e+00	5.02410546e+00	5.11143069e+00	5.11143069e+00	5.04332301e+00	5.17978861e+00	6.81076762e-02	6.83579201e-02
6.59995300e+02	2.71981879e-04	2.85088444e-04	4.08680028e+00	4.03618905e+00	4.13741151e+00	4.28373956e+00	4.34256558e+00	4.34256558e+00	4.28554849e+00	4.39975123e+00	5.70170834e-02	5.71856584e-02
6.60573364e+02	1.52244305e-04	1.86657333e-04	2.28762325e+00	2.25929315e+00	2.31595334e+00	2.80471348e+00	2.95916900e+00	2.95916900e+00	2.91401949e+00	3.00476112e+00	4.51495043e-02	4.55921204e-02
6.61151367e+02	3.73622502e-05	5.16741864e-05	5.61405249e-01	5.54452766e-01	5.68357733e-01	7.76456432e-01	8.40692500e-01	8.40692500e-01	8.26745039e-01	8.54824038e-01	1.39474606e-02	1.41315389e-02
